group,cat,file,author_surname,author_name,title,publ_in,url,publ_part,publ_place,publisher,year,pages,length,alt_orth,errors,comments,author_surname_1,author_name_1,author_surname_2,author_name_2,author_surname_3,author_name_3,author_surname_4,author_name_4,author_surname_5,author_name_5,author_surname_6,author_name_6,author_surname_7,author_name_7,author_surname_8,author_name_8,author_surname_9,author_name_9,author_surname_10,author_name_10
so-so,I,I_Karpa_Pitsa_Himalayi_2011.txt,Карпа,Ірена,Піца «Гімалаї»,,,,Харків,К.С.Д.,2011,10-17,2172,1,"удачно вийті замуж - вдало вийти заміж; планірують - планують; замуж - заміж; Нашо - Нащо; шо - що; планіруванні - плануванні; прорабом - виконробом; моно-бровою - монобровою; гопнікам - гопникам; чєму же - чому ж; всьо понятно, якшо шо - все зрозуміло, якщо що; гопніків - гопників; Насправді, - Насправді; блистить - блищить; лучче - краще; в своїй - у своїй; Дєвочки, ну шо ви прям як еті самі - Дівчата, ну що ви прямо, як ці самі; Спокойной ночі - На добраніч;
повезло - пощастило; продавщицю - продавчиню; дєвушка, вам памочь? - дівчино, вам допомогти?; продавщицями - продавчинями; їх актуальних - їхніх актуальних;
в тварини - у тварини; ергономічною упаковкою - ергономічним упакованням; нагло - нахабно",,,,,,,,,,,,,,,,,,,,,
so-so,I,I_Katorzh_Stozhar.txt,Каторж,Ярина,Стожар,,,,Харків,Країна мрій,2017,7-13,1436,0,"відображати – зображати; достовірно - достеменно; всепоглинаючому – всепоглинальному;  мислячу - розумну; сяючими - сяйнистими; палаючого - пломінкого; відволіклася - відвернулася; сяюча - сяйниста; вистачало, так само, як – вистачало, так само як; сяючу — сяйнисту; при вигляді - від вигляду; до того ж, – до того ж; безцінні – неоціненні",,,,,,,,,,,,,,,,,,,,,
so-so,I,I_Khomyn_Mriya_Pro_Leopolis_2015.txt,Хомин,Ірина,Мрія про Леополіс,Львів. Кава. Любов,,,Львів,Книжковий клуб «Клуб Сімейного Дозвілля»,2015,140-148,2341,0,Затію – витівку; в честь князя – на честь князя; кошача істота – котяча істота; Безкінечними – Нескінченними; толком - до ладу; високомірні – зарозумілі; черепашачі панцирі – черепашачі панцири; продавщиці – продавчині; площадкою - майданчиком; більше двох років - понад два роки; безкінечно – нескінченно; будучи дитиною – бувши дитиною,,,,,,,,,,,,,,,,,,,,,
so-so,I,I_Kidruk_Na Zelandiyu_2014.txt,Кідрук,Максим,На Зеландію!,,,,Харків,Клуб Сімейного Дозвілля,2014,101-105,845,0,"змахує на - скидається на; на ділі - насправді, на практиці; гірше смерті - гірше від смерті; білет - квиток; як до терміналу - як до термінала",,,,,,,,,,,,,,,,,,,,,
so-so,I,I_Kostenko_Zapysky_ukrayinskoho_samashedshoho_2011_1.txt,Костенко,Ліна,Записки українського самашедшого,,,,Київ,А-БА-БА-ГА-ЛА-МА-ГА,2011,179-186,1717,0,,,,,,,,,,,,,,,,,,,,,,
so-so,I,I_Kostenko_Zapysky_ukrayinskoho_samashedshoho_2011_2.txt,Костенко,Ліна,Записки українського самашедшого,,,,Київ,«А-ба-ба-га-ла-ма-га»,2011,25-31,392,1,,,,,,,,,,,,,,,,,,,,,,
so-so,I,I_Krasovytskyi_Kuzhavska_Sprava_znykloyi_baleryny_2020_1.txt,,,Міра,Справа зниклої балерини,,1,Харків,Фоліо,2020,14-18,1181,0,рознощиків газет – листонош,,Красовицький,Олександр,Кужавська,Євгенія,,,,,,,,,,,,,,,,
so-so,I,I_Krasovytskyi_Kuzhavska_Sprava_znykloyi_baleryny_2020_2.txt,,,Сициліанський захист,Справа зниклої балерини,,1,Харків,Фоліо,2020,38-39,725,0,сициліанський - сицилійський,,Красовицький,Олександр,Кужавська,Євгенія,,,,,,,,,,,,,,,,
so-so,I,I_Kryvenko_ Doroha_Opivdni_2017.txt,Кривенко,Марія,Двоголосся,Дорога опівдні,,,Львів,Видавництво Старого Лева,2017,91-99,2021,0,пампушків - пампушок; більше десяти - понад десять; Катрусе - Катрусю; із справжнім - зі справжнім; завідувач фондами - завідувач фондів; відкритку - листівку,,,,,,,,,,,,,,,,,,,,,
so-so,I,I_Kujava_Iz_medom_polyn_2013(zakorotkyi_fragment).txt,Куява,Жанна,Із медом полин,,,,Харків,«Клуб сімейного дозвілля»,2013,48-49,301,0,встоювала-вистоювала,"кріпко; груденята; опукою-присл., дуже швидко, одразу; незглибний - Те саме, що незглибимий; вирядини - проводи;",,,,,,,,,,,,,,,,,,,,
so-so,I,I_Laiuk_Babornia_2016.txt,Лаюк,Мирослав,Баборня,,,,,Видавництво Старого Лева,2016,7-12,2239,0,прийнято мати - заведено мати; як то прийнято - як то заведено; папайї - папаї; в квартирі - у квартирі; в своє - у своє,,,,,,,,,,,,,,,,,,,,,
so-so,I,I_Lysheha_Chas_2015.txt,Лишега,Олег,Час,Поцілунок Елли Фіцджеральд,,,Київ,А-БА-БА-ГА-ЛА-МА-ГА,2015,51-57,1572,0,"пульсуюча оболонка живого часу - оболонка живого часу, що пульсує; піднімав - підіймав; закоченілі - задубілі; зблисло - зблиснуло; сяючий - сяйнистий",,,,,,,,,,,,,,,,,,,,,
so-so,I,I_Makarov_2_Za_chvert_desiata_2013(pomylky).txt,Макаров,Юрій,За чверть десята,,,,Київ,Нора-друк,2013,38-41,766,0,з-за вугла - з-за рогу; хвилюючий - бентежний; самі по собі - самі собою,нещодобре???,,,,,,,,,,,,,,,,,,,,
so-so,I,I_Makhno_Dim_u_Bating_Hollow_2015.txt,Махно,Василь,Дім у Бейтінґ Голлов,,,,Львів,Видавництво Старого Лева,2015,5-12,1995,1,валилося з рук - падало з рук,,,,,,,,,,,,,,,,,,,,,
so-so,I,I_Martyniuk_Kapitan_Smutok_2018_1.txt,Мартинюк,Сергій,Капітан Смуток,,https://fabulabook.com/product/kapitan-smutok/,,Київ,Фабула,2018,9-11,402,0,відволікаючий - відвабливий; найзамизганішими - найзачовганішими; безалаберного - нерозсудливого,,,,,,,,,,,,,,,,,,,,,
